Cas20713,X,Y,Xc,Yc,Height,Area,Width,Phi,Ax,BG,I,Frame,Length,Link,Valid,Z,Zc
1,81.9576693516702,135.152815571476,81.9576693516702,135.152815571476,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.9059737206716,134.074307712553,82.9059737206716,134.074307712553,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.4038020268027,134.715686559706,81.4038020268027,134.715686559706,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.6569425382173,134.162970184003,81.6569425382173,134.162970184003,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.5376909066667,134.352422258514,81.5376909066667,134.352422258514,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.3195777987647,134.839918651621,81.3195777987647,134.839918651621,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.223481176645,134.117056579328,82.223481176645,134.117056579328,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.8674684883695,134.154053522932,81.8674684883695,134.154053522932,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.3891972653504,135.248577397987,81.3891972653504,135.248577397987,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.7842516479568,134.363733019533,81.7842516479568,134.363733019533,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.2931290827379,134.048415085911,82.2931290827379,134.048415085911,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.1451948619316,135.219157069552,82.1451948619316,135.219157069552,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.5777320936143,134.770059524601,81.5777320936143,134.770059524601,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.7029628818853,134.093703460746,82.7029628818853,134.093703460746,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.4871254593632,134.505224806478,82.4871254593632,134.505224806478,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.0542362251039,133.871454686067,82.0542362251039,133.871454686067,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.3356406117891,133.389841815255,82.3356406117891,133.389841815255,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.7412265363886,134.425691875294,81.7412265363886,134.425691875294,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.3020775654344,133.731360274021,81.3020775654344,133.731360274021,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.0559451499893,134.555376407264,82.0559451499893,134.555376407264,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.7724697763231,134.671162973988,81.7724697763231,134.671162973988,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.6095879872703,134.195023977964,81.6095879872703,134.195023977964,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.040970478719,134.573039232544,82.040970478719,134.573039232544,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,80.6573854694099,133.952547604072,80.6573854694099,133.952547604072,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.2396197916991,133.98658015742,82.2396197916991,133.98658015742,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.1014933368986,133.920629059646,82.1014933368986,133.920629059646,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.5534793227151,135.037672225569,82.5534793227151,135.037672225569,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.1804578949753,134.734505364705,82.1804578949753,134.734505364705,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.1204173252823,134.291181457464,81.1204173252823,134.291181457464,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.0873036587692,134.452363929347,82.0873036587692,134.452363929347,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.3485176813974,133.898312958788,81.3485176813974,133.898312958788,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.3870555079037,134.044223637001,81.3870555079037,134.044223637001,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.9812271651204,133.637843791668,81.9812271651204,133.637843791668,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.8203498957355,134.296367005723,81.8203498957355,134.296367005723,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.9488772793981,134.227496411388,81.9488772793981,134.227496411388,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.5464606318417,134.946394879271,81.5464606318417,134.946394879271,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,80.7869333976254,134.455798093011,80.7869333976254,134.455798093011,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.1814914843175,134.321381065563,82.1814914843175,134.321381065563,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.1428295043625,134.887756374195,82.1428295043625,134.887756374195,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.5853557356593,134.039981291289,81.5853557356593,134.039981291289,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.9304185774056,134.445513069415,81.9304185774056,134.445513069415,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.2057954004221,134.099651500011,81.2057954004221,134.099651500011,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,83.0793948376957,135.554515142339,83.0793948376957,135.554515142339,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.3179548425338,135.358962617821,81.3179548425338,135.358962617821,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.8386729362771,134.172377961747,81.8386729362771,134.172377961747,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.5579060542843,135.470961014686,81.5579060542843,135.470961014686,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.5505141921244,134.073861269652,82.5505141921244,134.073861269652,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.0591139728646,134.567368570778,81.0591139728646,134.567368570778,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,80.9231488546323,133.631523858756,80.9231488546323,133.631523858756,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.1618863636323,133.340735632613,81.1618863636323,133.340735632613,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.1601720213371,135.202580994861,81.1601720213371,135.202580994861,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.4494896520119,134.558268041808,81.4494896520119,134.558268041808,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.426570166001,133.182141890992,81.426570166001,133.182141890992,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.0902121087655,134.615379156185,81.0902121087655,134.615379156185,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.3569616946872,135.002522973068,81.3569616946872,135.002522973068,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.6862639341339,133.555795234303,81.6862639341339,133.555795234303,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.7698172887335,134.039929027576,81.7698172887335,134.039929027576,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.8550222059112,134.057122829627,81.8550222059112,134.057122829627,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.9576706436903,133.521586097776,81.9576706436903,133.521586097776,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.9657095244388,135.080543818707,81.9657095244388,135.080543818707,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.3829044901512,134.166361985785,82.3829044901512,134.166361985785,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.5404817102282,133.857074510013,81.5404817102282,133.857074510013,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.7867206821547,134.800101999486,81.7867206821547,134.800101999486,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.2505204421625,135.292192375889,82.2505204421625,135.292192375889,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.2295560334219,134.818403264059,81.2295560334219,134.818403264059,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.2366976860764,133.956621733037,81.2366976860764,133.956621733037,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.6804612366653,133.975247434818,81.6804612366653,133.975247434818,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.5549324559699,135.537597594095,81.5549324559699,135.537597594095,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.7987798668641,134.135424533732,81.7987798668641,134.135424533732,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,80.8326261015169,134.120202901834,80.8326261015169,134.120202901834,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.8013823091645,134.301927187642,81.8013823091645,134.301927187642,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,83.0362724060095,134.94953854995,83.0362724060095,134.94953854995,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.3974999181,134.119195922119,82.3974999181,134.119195922119,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.674061055719,134.193117017018,81.674061055719,134.193117017018,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.4260657702124,135.134917411915,81.4260657702124,135.134917411915,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,80.9568217925932,133.668460795913,80.9568217925932,133.668460795913,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.9005480177068,134.214349192166,81.9005480177068,134.214349192166,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.0099308141182,133.809737567951,81.0099308141182,133.809737567951,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.3224801086636,134.10804019897,81.3224801086636,134.10804019897,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.5933880242863,135.103822124113,82.5933880242863,135.103822124113,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.2443287532827,133.741215826829,82.2443287532827,133.741215826829,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.5281857239176,133.987156405567,81.5281857239176,133.987156405567,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.1427632967993,133.871582114237,82.1427632967993,133.871582114237,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.1952766336762,134.89604033814,82.1952766336762,134.89604033814,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.1364303226241,133.689702153548,82.1364303226241,133.689702153548,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.6732426389455,135.205347655188,82.6732426389455,135.205347655188,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.0448532555641,134.586414747216,82.0448532555641,134.586414747216,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.0874107512139,134.682301628467,82.0874107512139,134.682301628467,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.3712611788249,134.340122054105,81.3712611788249,134.340122054105,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.7380844170476,133.499216011641,82.7380844170476,133.499216011641,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.3717214113452,133.776356275489,81.3717214113452,133.776356275489,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.8413351784085,134.327728893311,81.8413351784085,134.327728893311,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.342094577427,133.818809217608,81.342094577427,133.818809217608,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.7327065412191,134.958867811378,82.7327065412191,134.958867811378,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.4376797993248,134.248072310937,81.4376797993248,134.248072310937,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.0271064974905,134.9347928054,81.0271064974905,134.9347928054,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.148067018039,134.319703364162,82.148067018039,134.319703364162,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.2675038579663,135.202535062222,82.2675038579663,135.202535062222,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,81.5294800072748,134.599189321286,81.5294800072748,134.599189321286,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.171118216707,134.249872318212,82.171118216707,134.249872318212,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.3160846158019,134.44614284763,82.3160846158019,134.44614284763,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.2773327391027,134.965351255389,82.2773327391027,134.965351255389,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,82.2907915010261,134.29332095592,82.2907915010261,134.29332095592,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.2271218270065,82.9601787819448,63.2271218270065,82.9601787819448,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.7369096187434,79.8474854790795,64.7369096187434,79.8474854790795,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.7294234792029,80.3046495804625,64.7294234792029,80.3046495804625,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.2503052994175,81.1136373631598,65.2503052994175,81.1136373631598,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.3706818349069,81.8224480988229,64.3706818349069,81.8224480988229,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.2227875688011,81.3665053321844,65.2227875688011,81.3665053321844,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.4175298419154,81.5147460521055,63.4175298419154,81.5147460521055,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.4001089614607,81.0861461573027,64.4001089614607,81.0861461573027,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.3176811550191,81.3339878332005,65.3176811550191,81.3339878332005,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.3877142366884,82.154398129058,64.3877142366884,82.154398129058,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.7762683616004,81.7582783786585,64.7762683616004,81.7582783786585,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.4224208811945,80.6644289518202,63.4224208811945,80.6644289518202,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.0456526768104,81.1450379494178,64.0456526768104,81.1450379494178,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.5351849436991,80.2419781310701,63.5351849436991,80.2419781310701,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.0397655637215,81.0054755535956,64.0397655637215,81.0054755535956,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.207363330195,81.0236353866629,64.207363330195,81.0236353866629,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.0660984267519,81.3280013102177,65.0660984267519,81.3280013102177,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.737826726523,79.4979933739607,63.737826726523,79.4979933739607,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.7461306504016,80.9393401288652,63.7461306504016,80.9393401288652,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.2191510687594,80.5622554992141,65.2191510687594,80.5622554992141,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.0664930424336,81.6331896117463,64.0664930424336,81.6331896117463,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.0639748342898,80.5102819970575,64.0639748342898,80.5102819970575,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.9630398637002,81.489330845182,64.9630398637002,81.489330845182,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.4671292041918,80.1898747933365,64.4671292041918,80.1898747933365,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.2941256601406,81.3037693636943,63.2941256601406,81.3037693636943,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.5000690676015,79.2858658840729,65.5000690676015,79.2858658840729,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.8660895582446,81.7700036425217,64.8660895582446,81.7700036425217,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.673750710654,80.7916179747485,65.673750710654,80.7916179747485,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.6333186291791,79.9319894896764,63.6333186291791,79.9319894896764,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.2991024734212,80.2912108614865,64.2991024734212,80.2912108614865,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.3064672229207,81.5281284362469,65.3064672229207,81.5281284362469,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.0212205576121,80.5304289839541,65.0212205576121,80.5304289839541,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.5168884121458,79.9139453801918,64.5168884121458,79.9139453801918,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.7965951038299,80.6032523794376,64.7965951038299,80.6032523794376,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.1984209684706,78.8034439644607,64.1984209684706,78.8034439644607,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.7939204381178,80.8591713889913,63.7939204381178,80.8591713889913,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.8143340856033,81.2978532377827,64.8143340856033,81.2978532377827,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.7239878095544,81.587431171692,63.7239878095544,81.587431171692,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.8928820371106,79.6524246544612,63.8928820371106,79.6524246544612,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.3485060864378,79.7454982820141,65.3485060864378,79.7454982820141,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.1791276781669,79.7172157657624,65.1791276781669,79.7172157657624,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.0263593015881,80.3987988734108,64.0263593015881,80.3987988734108,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.689177401315,80.8547914862284,65.689177401315,80.8547914862284,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.7261108399334,79.2251213516262,64.7261108399334,79.2251213516262,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.9961258070918,81.3993593012846,63.9961258070918,81.3993593012846,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.5479575680432,80.1837613048273,65.5479575680432,80.1837613048273,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.0365848296585,80.7508353670956,64.0365848296585,80.7508353670956,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.0606907111569,79.5110663656503,65.0606907111569,79.5110663656503,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.6718272080404,80.5501223321611,64.6718272080404,80.5501223321611,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.124841919133,81.3455442189445,65.124841919133,81.3455442189445,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.2050306198102,81.1862664724655,65.2050306198102,81.1862664724655,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.4139305639397,79.1212852389473,65.4139305639397,79.1212852389473,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.2488153997142,80.422572860449,65.2488153997142,80.422572860449,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.3952321702642,82.0269789608029,64.3952321702642,82.0269789608029,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.7474548635563,80.6529181359585,63.7474548635563,80.6529181359585,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.6637895832394,80.4888171479964,64.6637895832394,80.4888171479964,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.054522274765,80.6484254469251,65.054522274765,80.6484254469251,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.2698019179498,79.9960256350325,64.2698019179498,79.9960256350325,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.1432142981926,79.3916216523267,65.1432142981926,79.3916216523267,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.7078319262811,79.7175565227377,63.7078319262811,79.7175565227377,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.6300846078782,80.4195985757412,63.6300846078782,80.4195985757412,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.6172144111264,81.1218245816611,64.6172144111264,81.1218245816611,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.1088990265126,81.4060177894787,64.1088990265126,81.4060177894787,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.1448578015409,78.1455240893087,65.1448578015409,78.1455240893087,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.362087772615,80.1177971148799,64.362087772615,80.1177971148799,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.9171222455199,80.5239819564275,65.9171222455199,80.5239819564275,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.1804483661519,79.294226208091,64.1804483661519,79.294226208091,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.3707937996268,81.7357237883658,64.3707937996268,81.7357237883658,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.7795009749873,80.7740854465679,63.7795009749873,80.7740854465679,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.2388565147206,80.2877436146053,64.2388565147206,80.2877436146053,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.2300250049049,79.644530207808,63.2300250049049,79.644530207808,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.2146454944797,80.0593670406317,64.2146454944797,80.0593670406317,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.0541803322595,80.5977981095253,65.0541803322595,80.5977981095253,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.3524262260531,80.6670703433456,64.3524262260531,80.6670703433456,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.7375214526981,80.6074159004867,63.7375214526981,80.6074159004867,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.8539474395364,80.7321052072577,65.8539474395364,80.7321052072577,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.7927978759438,80.3836638266646,63.7927978759438,80.3836638266646,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.0469737393867,80.3298031984225,64.0469737393867,80.3298031984225,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.2233010483555,79.9542244093006,64.2233010483555,79.9542244093006,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.7517096539158,81.1335852027964,63.7517096539158,81.1335852027964,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.639863250267,80.6421428932461,63.639863250267,80.6421428932461,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.0463564533084,79.1274339009207,65.0463564533084,79.1274339009207,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.1697796571078,81.3801997725046,63.1697796571078,81.3801997725046,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.0425538602224,81.61227162026,64.0425538602224,81.61227162026,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.0084629929354,79.4240361807117,65.0084629929354,79.4240361807117,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.7256052655115,80.5363042158254,64.7256052655115,80.5363042158254,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.4511560698611,81.3336233451049,64.4511560698611,81.3336233451049,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.8064596787217,81.5395645474024,63.8064596787217,81.5395645474024,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.9976280542796,79.8945505596898,63.9976280542796,79.8945505596898,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.2220800374901,80.3648904729379,64.2220800374901,80.3648904729379,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.481633281771,80.3922485258645,64.481633281771,80.3922485258645,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.2437177734008,80.2916387918323,65.2437177734008,80.2916387918323,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.9097311876655,80.5339841915251,63.9097311876655,80.5339841915251,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.6672270094511,79.6895298857816,63.6672270094511,79.6895298857816,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.3620334405705,79.6902522405402,65.3620334405705,79.6902522405402,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.3113874903768,80.5789937600296,65.3113874903768,80.5789937600296,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.0303562589758,81.0260096726991,63.0303562589758,81.0260096726991,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.6817886719796,81.5125775894859,63.6817886719796,81.5125775894859,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.0208646884716,81.0154073295616,65.0208646884716,81.0154073295616,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.6813119396308,82.0210110835938,63.6813119396308,82.0210110835938,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.8386684681765,79.0601552805931,63.8386684681765,79.0601552805931,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.4242829396529,78.9626107655176,64.4242829396529,78.9626107655176,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.6317831806539,81.3623231441156,64.6317831806539,81.3623231441156,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.0794505049698,80.7304393197783,63.0794505049698,80.7304393197783,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.7155008609434,80.7144504198198,65.7155008609434,80.7144504198198,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.2075414314666,80.8356071782679,64.2075414314666,80.8356071782679,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.0946441756598,81.214227086105,65.0946441756598,81.214227086105,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.2792310738737,81.0830816593776,63.2792310738737,81.0830816593776,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.7350673835266,79.543675172684,65.7350673835266,79.543675172684,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.1608869907257,80.735726312439,64.1608869907257,80.735726312439,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.2842675402023,79.6670369885256,64.2842675402023,79.6670369885256,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.1106921181502,81.4477236633185,63.1106921181502,81.4477236633185,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.5115038412136,81.1861671923297,65.5115038412136,81.1861671923297,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.3360822966181,80.1354153554267,63.3360822966181,80.1354153554267,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.5063755073673,80.9212796051902,64.5063755073673,80.9212796051902,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,65.6032272886114,81.295450515573,65.6032272886114,81.295450515573,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.4462445877486,80.8369633247239,64.4462445877486,80.8369633247239,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.8332455584909,80.9361162055883,64.8332455584909,80.9361162055883,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.6102525404446,81.6410466277391,64.6102525404446,81.6410466277391,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.8657825454247,81.2964426642371,63.8657825454247,81.2964426642371,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.327470024717,80.4971612097739,64.327470024717,80.4971612097739,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.8372630721981,81.4817871906253,64.8372630721981,81.4817871906253,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.1355511086885,80.4132752124288,64.1355511086885,80.4132752124288,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.9825410403297,80.8452845225927,64.9825410403297,80.8452845225927,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,63.7036950945786,79.5791800387897,63.7036950945786,79.5791800387897,1000,10000,320,0,1,0,1,1,1,0,1,0,0
1,64.194547657812,79.6954350602773,64.194547657812,79.6954350602773,1000,10000,320,0,1,0,1,1,1,0,1,0,0
